Category ID	Category Name	Number	Name	Alternate Item Number	Weight (in Grams)	Dimensions
418	Minifigure, Shield	2586px19	Minifigure, Shield Oval with Gold Lion on Red and White Quarters Background Pattern		0.51	? x ? x ?
160	Sticker Sheet	7946stk01	Sticker Sheet for Set 7946 - (91061/4586367)	91061	2	16 x 15 x 0
160	Sticker Sheet	7948stk01	Sticker Sheet for Set 7948 - (91062/4586368)	91062	0.2	? x ? x ?
7	Brick, Modified	90258	Brick, Modified 2 x 2 with Channels and Axle Hole	39683	1.31	2 x 2 x 1
12	Door	64390	Door 1 x 4 x 6 Round Top with Window and Keyhole, Reinforced Edge		3.2	1 x 4 x 6
86	Animal, Accessory	2490pb08	Horse Barding, Ruffled Edge with Gold Lions and Silver Plate Armor Pattern		5.25	6.67 x 2.33 x 3.67
86	Animal, Accessory	2490pb09	Horse Barding, Ruffled Edge with Gold Lions and Gold Chain Mail Pattern		5.25	6.67 x 2.33 x 3.67
160	Sticker Sheet	8077stk01	Sticker Sheet for Set 8077 - (90444/4583722)		1.64	14 x 13 x 0
160	Sticker Sheet	8078stk01	Sticker Sheet for Set 8078 - (90786/4584659)	90786	0.95	12 x 10.5 x 0
160	Sticker Sheet	5985stk01	Sticker Sheet for Set 5985 - (91792/4587731)	91792	1.5	? x ? x ?
160	Sticker Sheet	5984stk01	Sticker Sheet for Set 5984 - (90784/4584631)	90784	1.58	? x ? x ?
12	Door	89519	Door 1 x 8 x 12 Castle Gate (Portcullis)		13.3	1 x 8 x 12
39	Tile, Decorated	3068pb0315	Tile 2 x 2 with Map Nautical with Red 'X' Pattern	3068bpb0315	0.45	2 x 2 x 0
606	Minifigure, Head, Modified	90322	Minifigure, Head, Modified Jagged Bottom Edge Plain		0.42	? x ? x ?
18	Minifigure, Utensil	86208	Minifigure, Utensil Space Gun / Torch without Grooves		0.33	? x ? x ?
124	Train	92340	Train Base 6 x 24 with 2 Square Cutouts and 3 Round Holes Each End		20.5	6 x 24 x 0.67
1097	Minifigure, Torso Assembly, Decor.	973pb0693c01	Torso Castle Kingdoms Lion Head Quarters with Belt Front and Back Pattern / Light Bluish Gray Arms / Yellow Hands		1.25	? x ? x ?
1097	Minifigure, Torso Assembly, Decor.	973pb0691c01	Torso Castle Kingdoms Dark Silver Scale Mail Armor with Dark Green Collar, Dark Brown Belt with Gold Buckle, Chain Pattern / Dark Green Arms / Yellow Hands		1.25	? x ? x ?
1097	Minifigure, Torso Assembly, Decor.	973pb0692c01	Torso Castle Kingdoms Scale Mail, Copper Shoulder Armor and Chains Front and Back Pattern / Black Arms / Dark Bluish Gray Hands		1.3	? x ? x ?
150	Minifigure, Torso	973pb0691	Torso Castle Kingdoms Dark Silver Scale Mail Armor with Dark Green Collar, Dark Brown Belt with Gold Buckle, Chain Pattern		0.82	? x ? x ?
150	Minifigure, Torso	973pb0692	Torso Castle Kingdoms Scale Mail, Copper Shoulder Armor and Chains Front and Back Pattern		0.82	? x ? x ?
1098	Minifigure, Legs, Decorated	970c00pb0062	Hips and Legs with Kingdoms Scale Mail Pattern		1.16	? x ? x ?
142	Minifigure, Body Wear	2587pb23	Minifigure Armor Breastplate with Leg Protection with Kingdoms Lion Head Pattern		0.77	? x ? x ?
142	Minifigure, Body Wear	2587pb24	Minifigure Armor Breastplate with Leg Protection with Kingdoms Dragon Heads and Chain Pattern		0.77	? x ? x ?
461	Panel, Decorated	4215bpb36	Panel 1 x 4 x 3 - Hollow Studs with Train Map and Schedule Pattern (Sticker) - Set 7897/7997		3	1 x 4 x 3
150	Minifigure, Torso	973pb0693	Torso Castle Kingdoms Lion Head Quarters with Belt Front and Back Pattern		0.82	? x ? x ?
440	DUPLO, Brick, Decorated	31111pb035	Duplo, Brick 2 x 4 x 2 with Squirrel Pattern		23	2 x 4 x 2
534	Brick, Promotional	30144pb082	Brick 2 x 4 x 3 with Legoland Deutschland 8 Year Birthday (8. Geburtstag) Pattern		6.73	2 x 4 x 3
118	Brick, Decorated	3009pb134R	Brick 1 x 6 with White 'POLICE' and Red Line on Black Background Pattern Right Side (Sticker) - Set 6598		2.42	1 x 6 x 1
488	DUPLO, Vehicle	48123c01	Duplo Trailer Four Rear Wheels, Elevated Front End, 4 x 12 Studs with Gate Hinge		97	4 x 13.5 x 2.5
488	DUPLO, Vehicle	48125c05	Duplo Cabin Truck Semi-Tractor Cab with Blue Base		46	4 x 4 x 4
440	DUPLO, Brick, Decorated	2291pb03	Duplo, Brick 2 x 10 with Legoville, Train, and Airport Pattern		29	2 x 10 x 1
488	DUPLO, Vehicle	89391c01	Duplo Steamroller with Dark Bluish Gray Rollers		84	7.5 x 4 x 3.5
231	String & Net	x77dc27	String, Cord Thick (3mm) 27cm (DUPLO)		0.46	? x ? x ?
488	DUPLO, Vehicle	40633c05	Duplo Crane Telescoping Boom with Base, String, and Black Hook (Lofty)		?	? x ? x ?
132	Window, Glass & Shutter, Decorated	3855pb020	Glass for Window 1 x 4 x 3 with Mirror Pattern (Sticker) - Sets 5810 / 5890		1.65	? x ? x ?
1097	Minifigure, Torso Assembly, Decor.	973pb0694c01	Torso SW Jedi Robe, White Undershirt & Reddish Brown Belt Pattern (Nahdar Vebb) / Dark Tan Arms / Reddish Brown Hands		1.25	? x ? x ?
150	Minifigure, Torso	973pb0694	Torso SW Jedi Robe, White Undershirt & Reddish Brown Belt Pattern (Nahdar Vebb)		0.82	? x ? x ?
20	Minifigure, Body Part	87566pb01	Torso Mechanical, General Grievous (Clone Wars) Tan Pattern		1.2	? x ? x ?
20	Minifigure, Body Part	87569pb01	Leg Mechanical, General Grievous with Dark Bluish Gray Foot Pattern	47567pb01	0.1	? x ? x ?
20	Minifigure, Body Part	87568pb01L	Arm Mechanical, General Grievous with Tan Pattern on Left		0.1	? x ? x ?
20	Minifigure, Body Part	87568pb01R	Arm Mechanical, General Grievous with Tan Pattern on Right		0.1	? x ? x ?
606	Minifigure, Head, Modified	87567pb01	Minifigure, Head, Modified SW General Grievous (Clone Wars) Tan Pattern		0.5	? x ? x ?
150	Minifigure, Torso	973pb0679	Torso White LEGO Logo Pattern on Front (From KC014)		0.82	? x ? x ?
150	Minifigure, Torso	973pb0678	Torso Pirate Captain Jacket Open with Yellow Trim over Green Shirt with Neck Ruffle, Brown Strap, Belt with Buckle, LEGO Logo on Back Pattern		0.82	? x ? x ?
488	DUPLO, Vehicle	88760	Duplo Car Base 2 x 4		7	2 x 4 x 0
488	DUPLO, Vehicle	88762c01pb01	Duplo Wheel Double Assembly with Metal Axle and Red Rally Pattern		12	? x ? x ?
488	DUPLO, Vehicle	88765pb01	Duplo Car Body 2 Top Studs and Spoiler with Cars Lightning McQueen Rust-Eze Pattern		32	6 x 4 x 2
167	DUPLO	51725pb05	Duplo Flag Wavy 2 x 5 with White Checkered Pattern		2.5	? x ? x ?
488	DUPLO, Vehicle	88762c01pb02	Duplo Wheel Double Assembly with Metal Axle and Whitewall and Silver Hubcap Pattern		12	? x ? x ?
488	DUPLO, Vehicle	88762c01pb03	Duplo Wheel Double Assembly with Metal Axle and Light Bluish Gray Sport Pattern		11	? x ? x ?
488	DUPLO, Vehicle	88762c01pb04	Duplo Wheel Double Assembly with Metal Axle and Dark Orange Sport Pattern		11	? x ? x ?
440	DUPLO, Brick, Decorated	31213pb020	Duplo, Brick 2 x 4 x 2 Slope Curved Double with 'TOW MATER' Tow Truck Pattern		18	2 x 4 x 2
488	DUPLO, Vehicle	89803pb01	Duplo Car Body 2 Top Studs with Cars Sheriff Pattern		40	6 x 4 x 2
488	DUPLO, Vehicle	88764pb01	Duplo Car Body 2 Top Studs Truck with Cars Tow Mater Red Tongue Pattern		39	6 x 4 x 3
39	Tile, Decorated	6636pb025L	Tile 1 x 6 with Engine Block Pattern Left (Sticker) - Set 8285		0.74	1 x 6 x 0
39	Tile, Decorated	6636pb025R	Tile 1 x 6 with Engine Block Pattern Right (Sticker) - Set 8285		0.74	1 x 6 x 0
39	Tile, Decorated	3068pb0316	Tile 2 x 2 with 9 Gauges Pattern (Sticker) - Set 8285	3068bpb0316	0.45	2 x 2 x 0
488	DUPLO, Vehicle	88765pb02	Duplo Car Body 2 Top Studs and Spoiler with Cars Lightning McQueen Looking Right Pattern		32	6 x 4 x 2
488	DUPLO, Vehicle	88766pb01	Duplo Car Body 2 Top Studs Sports Coupe with Cars Sally Pattern		32	6 x 3.5 x 2
488	DUPLO, Vehicle	88767pb01	Duplo Car Body 2 Top Studs with Cars Doc Hudson Hornet Pattern		34	6 x 4 x 2
488	DUPLO, Vehicle	88762c01pb05	Duplo Wheel Double Assembly with Metal Axle and Spinner Pattern		10	? x ? x ?
440	DUPLO, Brick, Decorated	4198pb16	Duplo, Brick 2 x 4 x 2 Rounded Ends with V8 and 'Flo's Cafe' Pattern		14	2 x 4 x 2
440	DUPLO, Brick, Decorated	41970pb07	Duplo, Brick 1 x 2 x 2 Round Top with Gas / Fuel Pump Gauge Pattern		8	1 x 2 x 2
440	DUPLO, Brick, Decorated	41970pb08	Duplo, Brick 1 x 2 x 2 Round Top with Black 'HIGH WAY' on White Badge Pattern		8	1 x 2 x 2
440	DUPLO, Brick, Decorated	3011pb031	Duplo, Brick 2 x 4 with 'Top Down' Text with Border Pattern		12	2 x 4 x 1
440	DUPLO, Brick, Decorated	31111pb036	Duplo, Brick 2 x 4 x 2 with Rust-Eze Logo Pattern		23.4	2 x 4 x 2
488	DUPLO, Vehicle	89751pb01	Duplo Truck Semi-Tractor Cab Top Air Foil with Rust-eze Logo on White Background Pattern (Cars Mack)		15.31	3 x 4 x 1.5
488	DUPLO, Vehicle	89411pb01c01	Duplo Cars Truck Semi-Tractor with '95' and Lightning Bolt Pattern (Cars Mack)		105	? x ? x ?
488	DUPLO, Vehicle	89195c01pb01	Duplo Truck Semi-Tractor Container 4 x 8 x 3 1/2 with Lightning McQueen Pattern (Cars Mack)		94	? x ? x ?
440	DUPLO, Brick, Decorated	2291pb04	Duplo, Brick 2 x 10 with 'Truckville' and 'Radiator Springs' Pattern		29	2 x 10 x 1
440	DUPLO, Brick, Decorated	2300pb008	Duplo, Brick 2 x 6 with Red 'TRUCKSTOP' with Border Pattern		18	2 x 6 x 1
488	DUPLO, Vehicle	87700c01	Duplo Truck Large Cab with Dark Bluish Gray 4 x 8 Flatbed Plate		172	13.5 x 5 x 5.75
488	DUPLO, Vehicle	87705	Duplo Dump Truck Large Container (Tipper Bed)		69	9 x 5.5 x 4.5
160	Sticker Sheet	8211stk01	Sticker Sheet for Set 8211, Sheet 1 - (89817/4580672)	89817	2.94	? x ? x ?
160	Sticker Sheet	8211stk02	Sticker Sheet for Set 8211, Sheet 2 - (89819/4580675)	89819	1.51	? x ? x ?
167	DUPLO	60777	Duplo Container Oil Drum 2 x 2 x 2		12	2 x 2 x 2
488	DUPLO, Vehicle	88922	Duplo Front Loader Bucket Holder with Long Arms		20	? x ? x ?
582	Stickered Assembly	BA008pb08	Stickered Assembly 4 x 1 x 2 with Train Logo Black Pattern (Sticker) - Set 4555 - 2 Brick 1 x 4		3.32	4 x 1 x 2
1097	Minifigure, Torso Assembly, Decor.	973pb0695c01	Torso Jacket with Pockets and Gold Necklace with Skull Pendant Pattern / Dark Purple Arms / Black Hands		1.3	? x ? x ?
1097	Minifigure, Torso Assembly, Decor.	973pb0696c01	Torso Tan Chest and Abdomen Exoskeleton Segments, Gold Skull Pin, Triangle Logo on Back Pattern / Dark Red Arms / Black Hands		1.3	? x ? x ?
238	Minifigure, Head	3626pb0449	Minifigure, Head Alien with Red Eyes and White Fangs Pattern		0.54	? x ? x ?
72	Vehicle	87941pb01	Air Blast Launcher Base (Racers) with Black and Yellow Danger Stripes on Both Sides and Red 'AIR BLAST!' Pattern (Stickers) - Set 7968		28	? x ? x ?
740	Technic, Panel, Decorated	61073pb01	Technic, Panel Car Spoiler 3 x 8 with Three Holes and Black and Yellow Danger Stripes and Mud Pattern (Stickers) - Set 7968		3.6	? x ? x ?
775	Slope, Curved, Decorated	30602pb040L	Slope, Curved 2 x 2 Lip with Black Fade Air Intake Pattern Left (Sticker) - Set 7968		1	2 x 2 x 1
775	Slope, Curved, Decorated	30602pb040R	Slope, Curved 2 x 2 Lip with Black Fade Air Intake Pattern Right (Sticker) - Set 7968		1	2 x 2 x 1
775	Slope, Curved, Decorated	61678pb007L	Slope, Curved 4 x 1 with Black and Yellow Danger Stripes Pattern Left (Sticker) - Set 7968		1	4 x 1 x 1
775	Slope, Curved, Decorated	61678pb007R	Slope, Curved 4 x 1 with Black and Yellow Danger Stripes Pattern Right (Sticker) - Set 7968		1	4 x 1 x 1
578	Wedge, Decorated	45677pb028	Wedge 4 x 4 x 2/3 Triple Curved with Bull Pattern (Sticker) - Set 7968		2.67	4 x 4 x 0.67
578	Wedge, Decorated	41768pb02	Wedge 4 x 2 Left with Black Vent Pattern (Sticker) - Set 7968		1.86	4 x 2 x 1
578	Wedge, Decorated	41767pb02	Wedge 4 x 2 Right with Black and Yellow Vent Pattern (Sticker) - Set 7968		1.86	4 x 2 x 1
72	Vehicle	87944pb01	Air Blast Launcher Receiver (Racers) with Black and Yellow Danger Stripes Pattern on Both Sides (Stickers) - Set 7968		7	? x ? x ?
150	Minifigure, Torso	973pb0695	Torso Jacket with Pockets and Gold Necklace with Skull Pendant Pattern		0.8	? x ? x ?
150	Minifigure, Torso	973pb0696	Torso Tan Chest and Abdomen Exoskeleton Segments, Gold Skull Pin, Triangle Logo on Back Pattern		0.82	? x ? x ?
39	Tile, Decorated	2431pb0096	Tile 1 x 4 with Black 'LKJ 8273' on White Background Pattern (Sticker) - Set 8273		0.53	1 x 4 x 0
777	Technic, Liftarm, Decorated	40490pb004	Technic, Liftarm Thick 1 x 9 with Dump Truck and Arrow Pattern (Sticker) - Set 8273		2.6	1 x 9 x 0
777	Technic, Liftarm, Decorated	40490pb005	Technic, Liftarm Thick 1 x 9 with Arm Up and Arm Rotate Pattern (Stickers) - Set 8273		2.6	1 x 9 x 0
777	Technic, Liftarm, Decorated	40490pb006	Technic, Liftarm Thick 1 x 9 with Silver 'LT' and 2 Large Vents Pattern (Sticker) - Set 8273		2.6	1 x 9 x 0
118	Brick, Decorated	3004pb087	Brick 1 x 2 with Box and Arrows and Globe on Green Background Pattern (Sticker) - Set 7733		0.83	1 x 2 x 1
39	Tile, Decorated	3068pb0317	Tile 2 x 2 with Black 'HD 7633' on White Background Pattern (Sticker) - Set 7633	3068bpb0317	0.45	2 x 2 x 0
39	Tile, Decorated	3068pb0318	Tile 2 x 2 with Black Exo-Force Logo Pattern (Sticker) - Sets 7705 / 7709	3068bpb0318	0.45	2 x 2 x 0
118	Brick, Decorated	3009pb135	Brick 1 x 6 with White 'SHOP' on Red Background Pattern (Sticker) - Set 7633		2.42	1 x 6 x 1
118	Brick, Decorated	6111pb008R	Brick 1 x 10 with Black and Yellow Danger Stripes Pattern Right (Sticker) - Set 7633		3.8	1 x 10 x 1
118	Brick, Decorated	6111pb008L	Brick 1 x 10 with Black and Yellow Danger Stripes Pattern Left (Sticker) - Set 7633		3.8	1 x 10 x 1
16	Minifigure, Headgear	2446pb31	Minifigure, Headgear Helmet Motorcycle (Standard) with World Racers Team Extreme Logo Pattern		0.52	? x ? x ?
582	Stickered Assembly	BA023pb04	Stickered Assembly 4 x 2 x 2 with Box and 'DANGER' Pattern (Sticker) - Set 6775 - 2 Brick 2 x 4		4.65	4 x 2 x 2
778	Tile, Modified, Decorated	6180pb034a	Tile, Modified 4 x 6 with Studs on Edges with Steel Plate with Scratches Type A Pattern (Sticker) - Set 8273		3	4 x 6 x 0
778	Tile, Modified, Decorated	6180pb034b	Tile, Modified 4 x 6 with Studs on Edges with Steel Plate with Scratches Type B Pattern (Sticker) - Set 8273		3	4 x 6 x 0
778	Tile, Modified, Decorated	6180pb034c	Tile, Modified 4 x 6 with Studs on Edges with Steel Plate with Scratches Type C Pattern (Sticker) - Set 8273		3	4 x 6 x 0
778	Tile, Modified, Decorated	6180pb034d	Tile, Modified 4 x 6 with Studs on Edges with Steel Plate with Scratches Type D Pattern (Sticker) - Set 8273		3	4 x 6 x 0
777	Technic, Liftarm, Decorated	6629pb002	Technic, Liftarm, Modified Bent Thick 1 x 9 (6 - 4) with Tread Plate Pattern (Sticker) - Set 8273		2.6	? x ? x ?
777	Technic, Liftarm, Decorated	32524pb002	Technic, Liftarm Thick 1 x 7 with Arm Up and Arrow Pattern (Sticker) - Set 8273		1.77	1 x 7 x 0
36	Technic	48452cx1pb01	Technic Turntable 56 Tooth with Black Top with Tread Plate Pattern (Sticker) - Set 8273		13	7 x 7 x 3
775	Slope, Curved, Decorated	44126pb014	Slope, Curved 6 x 2 with Black and Silver Stripes Pattern (Sticker) - Set 8647		2.67	6 x 2 x 1
775	Slope, Curved, Decorated	44126pb015R	Slope, Curved 6 x 2 with Vodafone and Fiat Logo Pattern Right (Sticker) - Set 8362		2.7	6 x 2 x 1
775	Slope, Curved, Decorated	44126pb015L	Slope, Curved 6 x 2 with Vodafone and Fiat Logo Pattern Left (Sticker) - Set 8362		2.7	6 x 2 x 1
160	Sticker Sheet	8897stk01	Sticker Sheet for Set 8897 - (89827/4580719)		1.8	? x ? x ?
578	Wedge, Decorated	41747pb033	Wedge 6 x 2 Right with Air Outlet Pattern (Sticker) - Set 8647		2.43	6 x 2 x 1
578	Wedge, Decorated	41748pb033	Wedge 6 x 2 Left with Air Outlet Pattern (Sticker) - Set 8647		2.43	6 x 2 x 1
142	Minifigure, Body Wear	2587pb25	Minifigure Armor Breastplate with Leg Protection with Kingdoms Lion Head and Belt Pattern		0.77	? x ? x ?
1098	Minifigure, Legs, Decorated	970c00pb0063	Hips and Legs with Shirttails, Gold Band and Fleur-de-lis Pattern		1.16	? x ? x ?
1097	Minifigure, Torso Assembly, Decor.	973pb0697c01	Torso Castle Kingdoms Lion Head Medallion and Fur Trim Pattern / White Arms / Yellow Hands		1.25	? x ? x ?
238	Minifigure, Head	3626pb0450	Minifigure, Head White and Dark Bluish Gray Bushy Eyebrows, Full Beard, and Moustache, Small Grin Pattern	3626bpb0450,3626cpb0450	0.54	? x ? x ?
33	Slope, Decorated	3678bpb019	Slope 65 2 x 2 x 2 with Bottom Tube with Minifigure Dress / Skirt / Robe, Red Panel Pattern		2.15	2 x 2 x 2
1097	Minifigure, Torso Assembly, Decor.	973pb0698c01	Torso Female Corset with Ruffled Collar, Red Side Panels, and Light Bluish Gray Filigree, Necklace with Round Jewel, Yellow Neck Pattern / White Arms / Yellow Hands		1.25	? x ? x ?
150	Minifigure, Torso	973pb0697	Torso Castle Kingdoms Lion Head Medallion and Fur Trim Pattern		0.82	? x ? x ?
150	Minifigure, Torso	973pb0698	Torso Female Corset with Ruffled Collar, Red Side Panels, and Light Bluish Gray Filigree, Necklace with Round Jewel, Yellow Neck Pattern		0.82	? x ? x ?
461	Panel, Decorated	4215bpb37	Panel 1 x 4 x 3 - Hollow Studs with Octan Logo Pattern (Sticker) - Set 7993		2.5	1 x 4 x 3
579	Windscreen, Decorated	46413pb003	Windscreen 8 x 4 x 2 Curved with Locking Dual 2 Fingers with Octan Logo, Black and Yellow Danger Stripes Pattern (Sticker) - Set 7244		5.75	8 x 4 x 2
578	Wedge, Decorated	43712pb010	Wedge 6 x 4 Triple Curved with White and Lime Checkered Pattern (Sticker) - Set 8138		3.51	6 x 4 x 0
775	Slope, Curved, Decorated	44126pb016	Slope, Curved 6 x 2 with White and Lime Checkered Pattern (Sticker) - Set 8138		2.67	6 x 2 x 1
118	Brick, Decorated	3008pb111	Brick 1 x 8 with White 'FIRE' Pattern (Sticker) - Set 7239		3.23	1 x 8 x 1
118	Brick, Decorated	3008pb112	Brick 1 x 8 with White 'FEUERWEHR' Pattern (Sticker) - Set 7239		3.23	1 x 8 x 1
118	Brick, Decorated	3004pb088	Brick 1 x 2 with Light Bluish Gray Train Logo Small Pattern (Sticker) - Set 7897		0.83	1 x 2 x 1
775	Slope, Curved, Decorated	45410pb03	Slope, Curved 6 x 8 x 2 Inverted Double with Light Bluish Gray Hatches, 'ELECTRICS', 'WATER', 'PNEUMATICS', and 'OIL' Pattern (Stickers) - Set 7897		12.19	6 x 8 x 2
5	Brick	bhol05	Brick 2 x 10 without Bottom Tubes		?	2 x 10 x 1
246	Paper	3249Benl	Paper Guarantee Card for Motor 4.5V Type I 12 x 4 x 4 (3249-Be) - Dutch, Waarborgbewijs		2.4	? x ? x ?
246	Paper	3249Befr	Paper Guarantee Card for Motor 4.5V Type I 12 x 4 x 4 (3249-Be) - French, Bulletin de Garantie		?	? x ? x ?
246	Paper	3364Ho	Paper Guarantee Card for Motor 4.5V Type I 12 x 4 x 3 1/3 (3364-Ho) - Dutch, Garantiebewijs		?	? x ? x ?
160	Sticker Sheet	5983stk01	Sticker Sheet for Set 5983 - (90783/4584630)		2	16 x 15 x 0
777	Technic, Liftarm, Decorated	32271pb003L	Technic, Liftarm, Modified Bent Thick 1 x 9 (7 - 3) with Flames and Silver Checkered Pattern Left (Stickers) - Set 8645		2.65	? x ? x ?
777	Technic, Liftarm, Decorated	32271pb003R	Technic, Liftarm, Modified Bent Thick 1 x 9 (7 - 3) with Flames and Silver Checkered Pattern Right (Stickers) - Set 8645		2.65	? x ? x ?
777	Technic, Liftarm, Decorated	32009pb005L	Technic, Liftarm, Modified Bent Thick 1 x 11.5 Double with 'GTX' and '1' Pattern Left (Stickers) - Set 8237		3.5	? x ? x ?
777	Technic, Liftarm, Decorated	32009pb005R	Technic, Liftarm, Modified Bent Thick 1 x 11.5 Double with 'GTX' and '1' Pattern Right (Stickers) - Set 8237		3.5	? x ? x ?
777	Technic, Liftarm, Decorated	32348pb002	Technic, Liftarm, Modified Bent Thick 1 x 7 (4 - 4) with '1' and Checkered Pattern (Sticker) - Set 8237		2	? x ? x ?
740	Technic, Panel, Decorated	32528pb12	Technic, Panel Fairing # 6 Small Short, Large Hole, Side B with Red Checkered Pattern (Sticker) - Set 8473		1.62	? x ? x ?
740	Technic, Panel, Decorated	32527pb12	Technic, Panel Fairing # 5 Small Short, Large Hole, Side A with Red Checkered Pattern (Sticker) - Set 8473		1.62	? x ? x ?
124	Train	4093bpb01	Train Base 6 x 28 with 10 Round Holes Each End with '7740' Pattern Left and Right Both Sides (Stickers) - Set 7740		24.2	6 x 28 x 0.67
132	Window, Glass & Shutter, Decorated	4034pb01	Glass for Train Window 1 x 4 x 3 with 7 Light Gray Stripes Pattern (Sticker) - Sets 4547 / 10002		1.5	? x ? x ?
578	Wedge, Decorated	45677pb029	Wedge 4 x 4 x 2/3 Triple Curved with Green Thick Stripe Pattern (Sticker) - Sticker Width 13mm - Set 7236-1		2.72	4 x 4 x 0.67
506	DUPLO, Brick, Promotional	4066pb367	Duplo, Brick 1 x 2 x 2 with LEGO Store Master Builder Event Star Wars R2-D2 2010 Pattern		8.1	1 x 2 x 2
8	Brick, Round	87559	Brick, Round Corner 6 x 6 x 2		9.25	6 x 6 x 2
118	Brick, Decorated	3010pb123	Brick 1 x 4 with Box and Arrows and Globe on Green Background Pattern (Sticker) - Set 7633		1.64	1 x 4 x 1
118	Brick, Decorated	3009pb138	Brick 1 x 6 with Box and Arrows and Globe on Green Background Pattern (Sticker) - Set 7633		2.42	1 x 6 x 1
578	Wedge, Decorated	52031pb015	Wedge 4 x 6 x 2/3 Triple Curved with Box and Arrows and Globe on Green Background Pattern (Sticker) - Set 7633		3.3	4 x 6 x 0.67
890	Plate, Modified, Decorated	30586pb01L	Plate, Modified 2 x 8 with Door Rail with Black and Yellow Danger Stripes on Left Pattern (Sticker) - Set 7633		2.52	? x ? x ?
890	Plate, Modified, Decorated	30586pb01R	Plate, Modified 2 x 8 with Door Rail with Black and Yellow Danger Stripes on Right Pattern (Sticker) - Set 7633		2.52	? x ? x ?
74	Crane	52041pb001	Crane Section 4 x 12 x 3 with 8 Pin Holes with Service Door with Handle and '7633' Pattern on Both Sides (Stickers) - Set 7633		15.55	4 x 12 x 3
105	Support	58827pb01L	Support 2 x 2 x 10 Girder Triangular Vertical - Type 3 - 3 Posts, 2 Sections with Electricity Danger Sign Pattern Left (Sticker) - Set 7633		5.29	2 x 2 x 10
105	Support	58827pb01R	Support 2 x 2 x 10 Girder Triangular Vertical - Type 3 - 3 Posts, 2 Sections with Electricity Danger Sign Pattern Right (Sticker) - Set 7633		5.29	2 x 2 x 10
83	Hinge, Decorated	30387pb002	Hinge Brick 1 x 4 Locking with Black and Yellow Danger Stripes Pattern on Both Sides (Stickers) - Set 7633		2.15	1 x 4 x 1
83	Hinge, Decorated	30387pb003	Hinge Brick 1 x 4 Locking with '7633' Pattern on Both Sides (Stickers) - Set 7633		2.15	1 x 4 x 1
39	Tile, Decorated	2431pb0097	Tile 1 x 4 with Orange and Yellow Danger Stripes Pattern (Sticker) - Set 7633		0.53	1 x 4 x 0
