Category ID	Category Name	Number	Name	Year Released	Weight (in Grams)
601	2008 / Educational & Dacta	c08usdac	2008 Large US Education (Hands-On Science, Technology, Engineering, and Math)	2008	261
368	1993 / Educational & Dacta	c93usdac2	1993 Large US Dacta (Tools for Learning)	1993	158
369	1994 / Educational & Dacta	c94usdac	1994 Large US Dacta (Making Connections)	1994	153
601	2008	c08de3	2008 Large German / Austrian August - December - 2nd Version (454.7697-DE/A)	2008	119
581	2007 / Educational & Dacta	c07usdacr	2007 Large US Education (Robotics)	2007	81
601	2008 / Educational & Dacta	c08usdacr	2008 Large US Education (Robotics)	2008	90
377	2001 / BIONICLE	m01bio7	2001 Mini Bionicle - Tahu (4130830)	2001	5
363	1988	c88dedc	1988 Dealer Large German - Neuheiten (920975-D)	1988	162
601	2008	c08uk1	2008 Large UK (453.0508-UK/Asia)	2008	80
601	2008	c08uk2	2008 Large UK (454.2094-UK)	2008	63
601	2008	c08sah5	2008 Shop at Home - Fall (U-5991)	2008	?
357	1982 / Town / Classic Town	m82usto	1982 Mini Town US (115117-US)	1982	3.4
544	2005	c05sah3UK	2005 Shop at Home - Summer - UK (WOR U-2594)	2005	94
544	2005 / Holiday & Event / Christmas	c05sah7UK	2005 Shop at Home - Christmas UK	2005	165
565	2006	c06sah2UK	2006 Shop at Home - Spring UK (WOR U-3357)	2006	92
351	1976	m76fr	1976 Mini French (98540-Fr)	1976	3.3
601	2008	c08dk2	2008 Large Danish July - December (454.2082-DK)	2008	107
378	2002 / Explore	c02osexp4	2002 Small Explore (417.8246)	2002	8.7
601	2008	c08ru2	2008 Large Russian Part 2 (454.2100-RU)	2008	?
601	2008	c08cz2	2008 Large Czech September - December (454.2099-CZ)	2008	?
375	2000	c00blx1	2000 Large Benelux (432.2627-BLX.NL)	2000	115
601	2008	c08sah6	2008 Shop at Home - Holiday (U-6166)	2008	134
356	1981	c81ukdc	1981 Dealer UK (93.110-UK)	1981	75
356	1981	c81usdc	1981 Dealer Large US	1981	130
581	2007	c07frdc	2007 Dealer Large French (451.3308-F)	2007	318
360	1985	c85uk2	1985 Large UK (94350-UK)	1985	70
360	1985	c85ukdc1	1985 Dealer UK - Price List	1985	45
647	2009	c09ukdcn	2009 Dealer Large UK Novelties January - May (4547879-AEM)	2009	132
601	2008	c08heb2	2008 Large Israel (454.2108-IS/Hebrew)	2008	119
344	1969	c69uk2	1969 Large UK (3370-England)	1969	11
371	1996	c96usc	1996 Large US Customer	1996	87
372	1997	c97usc	1997 Large US Customer	1997	86
369	1994 / Educational & Dacta	c94usdac2	1994 Large US Dacta (Integrating Science Math and Technology)	1994	?
370	1995 / Educational & Dacta	c95usdac	1995 Large US Dacta - Technology Science and Math Products	1995	?
601	2008	c08nldcn2	2008 Dealer Large NL Novelties June - December (453.3268-NL)	2008	129
352	1977 / Technic	c77bet	1977 Large Technic Belgian 18.5cm x 18.5cm with parchment inlays (98815-B)	1977	34.8
601	2008	c08sah7	2008 Shop at Home - Late Holiday (U-6327)	2008	76.54
558	1958	c58de	1958 German #1	1958	3
601	2008	c08cn2	2008 Large Chinese 2nd Edition	2008	?
373	1998	c98sahhol4	1998 Shop at Home - Holiday - Canadian French	1998	136
373	1998	c98sah3cafr	1998 Shop at Home - Summer - Canadian French	1998	75
374	1999	c99ca	1999 Large Canadian Customer	1999	86
374	1999	c99am3	1999 Medium Americas (4124573/4124572-AM)	1999	31.8
370	1995	c95os2	1995 Large Overseas (924.198-OS)	1995	?
371	1996	c96os	1996 Large Overseas (SPAIN/UK)	1996	62
372	1997	c97os	1997 Large Overseas Asia (925.231-OS (UK/Malay/China))	1997	?
362	1987	c87eu5	1987 Medium European (150378/150478-EU III (UK/F/B))	1987	35.1
647	2009	c09au1	2009 Large Australian / New Zealand, January - June	2009	94
367	1992	c92eu8	1992 Medium Duplo / Basic European (100382/100482-EU II (D/A/CH/F/I))	1992	15
557	1959	c59nl	1959 Dutch	1959	3
355	1980	c80ukdc	1980 Dealer Large UK 'Understanding the LEGO range'	1980	?
360	1985	c85frdc	1985 Dealer Large French (94340-F)	1985	104
361	1986	c86frdc	1986 Dealer Large French (2000378-F)	1986	161
362	1987	c87frdc	1987 Dealer Large French (920317-F)	1987	77
368	1993	c93frdc	1993 Dealer Large French (922583-F)	1993	120
370	1995	c95frdc	1995 Dealer Large French (924.121-F)	1995	168
371	1996	c96frdc	1996 Dealer Large French (924.752-F)	1996	225
601	2008	c08dedc2	2008 Dealer Large German (453.3264DE)	2008	611
368	1993	c93frdcc	1993 Dealer Large French Commercial	1993	21
544	2005 / Town / City / Fire	m05city	2005 Mini City (4270472)	2005	2.2
565	2006	c06it2	2006 Large Italian September - December (449.9794-IT)	2006	74
601	2008	c08it2	2008 Large Italian June - December (454.2091-IT)	2008	110
581	2007 / Holiday & Event / Christmas	c07itdc1	2007 Dealer Italian Christmas Stelle del Natale (4520722)	2007	36
581	2007	c07itdc2	2007 Dealer Italian News 2007 (450.7031-IT)	2007	44
371	1996	c96ja	1996 Medium Japanese (4.103.830/4.103.831-J)	1996	27
601	2008 / Holiday & Event / Christmas	c08sah7UK	2008 Shop at Home - Late Christmas UK	2008	87
601	2008 / Holiday & Event / Christmas	c08sah6UK	2008 Shop at Home - Christmas UK	2008	151
601	2008	c08sah2UK	2008 Shop at Home - Spring UK (WOR U-5410)	2008	87
565	2006	c06sah1UK	2006 Shop at Home - January UK (WOR U-3177)	2006	112
581	2007	c07uk3	2007 Large UK January - July (452.5133-UK)	2007	62
378	2002 / Racers	c02uk4	2002 Medium Racers UK, Comic format (419.5793-GB)	2002	17
378	2002 / Racers	c02uk3	2002 Medium Racers UK, Comic format (419.0696-GB)	2002	18
601	2008	c08sah4UK	2008 Shop at Home - Summer UK	2008	87
544	2005	c05sah4UK	2005 Shop at Home - Autumn UK	2005	112
544	2005 / Holiday & Event / Christmas	c05sah8UK	2005 Shop at Home - Christmas 2 UK	2005	111
647	2009	c09sah1	2009 Shop at Home - January (U-6403)	2009	97
561	1955	c55se	1955 Swedish	1955	7
581	2007	c07uspg	2007 Medium Parents Guide US (WOR U-4789)	2007	5
367	1992 / Train	c92detr1	1992 Insert - German Train Competition Brochure 'Abfahren und gewinnen'	1992	15
356	1981 / Train	c81nltr	1981 Medium Train Dutch (EU IV 110106/110206 NL)	1981	31
647	2009	c09sah1uk	2009 Shop at Home - January UK (WOR U-6382)	2009	?
362	1987	m87nl2	1987 Mini Dutch (150606-NL)	1987	5
359	1984	m84nl	1984 Mini Dutch (104106-NL)	1984	5
647	2009	c09nldcn	2009 Dealer Large NL Novelties December - May (454.7877-NL)	2009	145
361	1986 / Train	c86eutr4	1986 Medium Train European ((D/A/CH/F/I) 114982/115082)	1986	28.5
361	1986 / Technic	c86eutec	1986 Medium Technic European (115178/115278-EU III (UK/F/B))	1986	22.7
370	1995 / Service Packs	s95uk	1995 Medium Service Packs UK (923966-UK)	1995	11.3
369	1994 / Service Packs	s94uk	1994 Medium Service Packs UK (923323-UK)	1994	10.1
354	1979	c79os	1979 Large Overseas (102585/102685-OS (Eng.-Fr.-Sp.))	1979	?
355	1980	c80os	1980 Large Overseas (106185/106285-OS (Eng.-Fr.-Sp.))	1980	25.26
375	2000	c00uk	2000 Large UK (432.2647-UK)	2000	117
377	2001	c01uk3	2001 Large UK Toys "R" Us Edition January - June (432.8624-EN)	2001	143
377	2001	c01uk4	2001 Large UK Toys "R" Us Edition August - January (433.0652-EN/TRU)	2001	?
491	2003	c03uk	2003 Large UK August - December (422.6141-GB/no prices)	2003	175
369	1994	m94us	1994 Mini US (996917-US)	1994	4.5
369	1994 / Castle	m94euca	1994 Mini Castle European (991683-EU)	1994	4.4
359	1984	c84LCin	1984 Insert - Lego Club UK (184803)	1984	?
601	2008	c08itdc	2008 Dealer Large Italian (453.3251-ITALY)	2008	330
601	2008	c08itdcn	2008 Dealer Large Italian Novelties January - May (452.6608-IT)	2008	132
601	2008	c08itdcn2	2008 Dealer Large Italian Novelties June - December (453.3276-ITALY)	2008	114
601	2008	c08itdcn3	2008 Dealer Large Italian Exclusive Catalog 2008 (453.7859-ITALY)	2008	74
601	2008	c08itdcn4	2008 Dealer Large Italian AGENTS Special	2008	30
551	1964	c64fr	1964 French (3031-fr) (France)	1964	4
647	2009	c09de1	2009 Large German / Austrian January - June - 1st Version (455.2533-DE/A)	2009	131
601	2008	c08es2	2008 Large Spanish / Portuguese 2nd half (454.2092-ES/PT)	2008	79
515	2004	c04sah5uk	2004 Shop at Home - Holiday UK	2004	?
581	2007 / Holiday & Event / Christmas	c07sah5uk	2007 Shop at Home - Christmas UK (WOR U-4921)	2007	?
601	2008	c08sah5uk	2008 Shop at Home - Autumn UK	2008	?
491	2003 / BIONICLE	m03bio1	2003 Mini Bionicle (4221432/4221433)	2003	4.4
357	1982	c82eupg3	1982 For Parents / Pour les parents / Voor Ouders (Parents Guide) (114778/114878-EU III (UK/F/B))	1982	28.4
371	1996 / Pirates / Pirates I	m96pir4	1996 Mini Pirates European (4.105.475-EU)	1996	4.6
369	1994	c94sk	1994 Medium Slovak	1994	?
344	1969	c69be2	1969 Medium Belgian - Lego nieuwigheden (3354-Be)	1969	5
647	2009	c09nl1	2009 Large Dutch January - May (455.2561-NL)	2009	81
647	2009	c09fr1	2009 Large French #1 (455.7292-FR)	2009	115
354	1979	c79be	1979 Large Belgian (102501-B)	1979	?
356	1981	c81be	1981 Medium Belgian (93.100-B)	1981	?
357	1982	c82be	1982 Medium Belgian (93.300-B)	1982	?
360	1985	c85be	1985 Large Belgian (94350-B)	1985	?
363	1988	c88be	1988 Large Belgian (920969-B)	1988	?
364	1989	c89be	1989 Large Belgian (921159-B)	1989	84
364	1989	c89be1	1989 Medium Belgian (921160-Bfl)	1989	?
364	1989	c89be2	1989 Medium Belgian Spring Edition (921160-Bfl)	1989	?
365	1990	c90be	1990 Large Belgian (921388-B)	1990	98
349	1974 / Homemaker	c74behom	1974 Medium Belgian - Kleine meisjes denken groot - Les petites filles voient grand (97880-Be)	1974	6.7
347	1972 / Homemaker	c72behom	1972 Medium Belgian - Mobilier pour maison de poupée - Poppenhuisinstallatie (97410-Be)	1972	7.2
366	1991	c91be	1991 Large Belgian (921640-B)	1991	?
367	1992	c92be	1992 Large Belgian (922038-B)	1992	?
581	2007	c07cn1	2007 Large Chinese	2007	?
544	2005	4271828	2005 Insert - LEGO Club - US/Canadian (4271828)	2005	9
370	1995	c95in2	1995 Insert - Shop at Home - US/Canadian (822683)	1995	5.9
372	1997	4110687	1997 Insert - Lego Direct - US/Canadian (4110687)	1997	6
366	1991 / Town / Classic Town	m91townus	1991 Mini Town (832317-US)	1991	4.5
370	1995	822578	1995 Insert - LEGO Club - US (822578)	1995	3.2
371	1996 / Space / Exploriens	m96expl3	1996 Mini Exploriens North America (4.103.769-NA)	1996	4.2
369	1994 / Pirates / Pirates I	m94napi	1994 Mini Pirates North America (996817-NA)	1994	4.6
601	2008	c08fr2	2008 Large French August - December (454.2093-FR)	2008	106
365	1990	c90usdc	1990 Dealer Large US	1990	239
647	2009	c09it1	2009 Large Italian January - May (455.2566-IT)	2009	108
601	2008	c08sah6nl	2008 Shop at Home - Holiday Dutch (WOR U-6171)	2008	?
601	2008	c08decnl	2008 Holiday Special 'Sinterklaas' (Het Grote Boek van LEGO)	2008	?
515	2004	c04be2	2004 Large Belgian June - December (425.8463-FR/B)	2004	148
348	1973 / Minitalia	c73itmibo	1973 Medium Italian - Minitalia Boats (97715)	1973	3
647	2009	c09sah2pm	2009 Shop at Home - Spring (Power Miners cover)	2009	99.22
356	1981	c81uspg	1981 Medium Parents Guide US (109717/109817-US)	1981	22.3
647	2009	c09sah2swUK	2009 Shop at Home - Spring UK (Star Wars cover)	2009	?
647	2009	c09sah2UK	2009 Shop at Home - Spring UK (Farm cover)	2009	?
647	2009	c09sah2	2009 Shop at Home - Spring (Farm cover)	2009	?
366	1991 / Educational & Dacta	c91usdac	1991 Large US Dacta - Science & Technology (950.786-USA)	1991	15.8
647	2009	c09sah2sw	2009 Shop at Home - Spring (Star Wars cover)	2009	?
647	2009	c09sah2swde	2009 Shop at Home - Spring German (Star Wars cover)	2009	88
601	2008 / Holiday & Event / Christmas	c08de4	2008 Medium German / Austrian Christmas (4550006-DE/A)	2008	25.6
647	2009	c09sah1de	2009 Shop at Home - January German	2009	128
601	2008 / Holiday & Event / Christmas	c08sah6de	2008 Shop at Home - Christmas German (WOR U-6168)	2008	146
647	2009	c09sah2de	2009 Shop at Home - Spring German (Farm cover)	2009	88
354	1979	c79usdc	1979 Dealer Large US	1979	137
515	2004	c04ja2	2004 Large Japanese June - December (425.8421-J)	2004	67
601	2008	c08be2	2008 Large Belgian August - December (454.2088-NL/B)	2008	106
647	2009	c09be1	2009 Large Belgian January - May (455.2563-NL/B)	2009	112
351	1976	c76se	1976 Large Swedish - För LEGO byggare (98416-Sv)	1976	25.7
363	1988 / Educational & Dacta	c88nldac1	1988 Medium Dacta Dutch Foldout - Overzicht van elementen welke voorkommen in de TECHNIC LEGO sets art.no 1030 - 1032 - 1034 (108506-NL)	1988	?
363	1988 / Educational & Dacta	c88nldac3	1988 Large NL DACTA - Speel/Leermaterialen voor Onderbouw Basisschool, Peuterspeelzalen en Kinderdagverblijven (950111-NL)	1988	62
363	1988 / Educational & Dacta	c88nldac2	1988 Large NL DACTA - Basis Schoolset voor projecten voor de Midden- en Bovenbouw Basisschool (950109-NL)	1988	28
363	1988 / Educational & Dacta	c88nldac4	1988 Large NL DACTA - LEGO Techniek Leermateriaal voor de Bovenbouw Basisschool (950112-NL (P))	1988	27
363	1988 / Educational & Dacta	c88nldac5	1988 Large NL DACTA - LEGO Robotica Practicummaterialen voor Voortgezet Onderwijs (950113-NL)	1988	298
647	2009	c09dk1	2009 Large Danish January - June (455.8258-DK)	2009	112
647	2009	c09cn1	2009 Large Chinese January - May	2009	?
581	2007 / Educational & Dacta	c07cndac1	2007 Chinese Leaflets about the Lego Education Center in China (Only the best for children)	2007	?
601	2008	c08de2	2008 Large German / Austrian August - December - 1st Version (454.2044-DE/A)	2008	119
647	2009	c09si1	2009 Large Slovene (455.2584-SL)	2009	95
647	2009 / Educational & Dacta	c09cndac	2009 Large Chinese Lego Education (Semia)	2009	?
369	1994	c94eu2	1994 Medium European (990383/990483-EU)	1994	15
367	1992 / Technic	c92nltec1	1992 Medium Technic Dutch Foldout (922043-NL)	1992	20
361	1986	m86nl2	1986 Mini Dutch (117906-NL)	1986	?
361	1986	c86nlpg	1986 Medium Parents Guide Dutch (114706/114806-EU IV (NL))	1986	27
358	1983	c83nl3	1983 Medium Dutch (119706/119806-EU IV (NL))	1983	17.1
601	2008	c08dk1	2008 Large Danish January - June (453.0495-DK)	2008	108
565	2006	c06dk1	2006 Large Danish January - June (429.9787-DK)	2006	109
544	2005	c05dk2	2005 Large Danish September - January (428.9978-DK)	2005	109
515	2004	c04dk2	2004 Large Danish June - December (425.8457-DK)	2004	147
491	2003	c03dk2	2003 Large Danish August - December (422.6373-DK)	2003	150
491	2003	c03dk1	2003 Large Danish January - July (420.6628-DK)	2003	142
377	2001	c01dk1	2001 Large Danish January - June (432.8670-DA)	2001	132
377	2001	c01dk2	2001 Large Danish August - January (433.0650-DK)	2001	141
375	2000	c00dk2	2000 Large Danish June - December (432.5111-DA)	2000	131
373	1998	c98dk	1998 Large Danish (926.100-DK)	1998	110
371	1996	c96dk	1996 Large Danish (924.714-DK)	1996	93
647	2009 / Educational & Dacta	c09usdac	2009 Large US Education (Hands-On Science, Technology, Engineering, and Math)	2009	?
647	2009 / Educational & Dacta	c09usdacel	2009 Large US Education (Early Learning)	2009	?
491	2003 / Educational & Dacta	c03usdac	2003 Large US Education (Hands-On Science and Technology Products)	2003	385
647	2009	c09au2	2009 Large Australian / New Zealand, July - December	2009	120
647	2009	c09sah3	2009 Shop at Home - Summer (U-4546)	2009	146
647	2009	c09de2	2009 Large German / Austrian January - June - 2nd Version (455.7186-DE/A)	2009	132
601	2008	c08sah5de	2008 Shop at Home - Autumn German (WOR U-5631)	2008	88
647	2009	c09sah2pmde	2009 Shop at Home - Spring German (Power Miners cover)	2009	88
601	2008	c08sah2de	2008 Shop at Home - Spring German	2008	86
581	2007 / Holiday & Event / Christmas	c07sah5de	2007 Shop at Home - Christmas German (WOR U-4922)	2007	148
581	2007	c07sah4de	2007 Shop at Home - Autumn German	2007	114
371	1996	c96os2	1996 Large Overseas II	1996	62
647	2009	c09sah3uk	2009 Shop at Home - Summer UK	2009	?
601	2008	c08uk3	2008 Large UK January - April (453.0521-AEM/UK)	2008	80
601	2008	c08uk4	2008 Large UK August - December (454.2107-Trading/UK)	2008	120
647	2009	c09uk2	2009 Large UK January - April (455.2588-Trading/UK)	2009	91
647	2009	c09de3	2009 Large German / Austrian January - June - 3rd version (456.1217-DE/A)	2009	133
647	2009	c09de4	2009 Large German / Austrian July - December (456.8067-DE/A)	2009	?
647	2009	c09ukdc	2009 Dealer Large UK  (455.8636-AEM/EN)	2009	341
647	2009	c09ukdcn2	2009 Dealer Large UK Novelties July - August (4559681-AEM)	2009	119
362	1987 / Technic	c87eut1	1987 Medium Technic European (150980/151080 EU I (DK/N/S/SF))	1987	23
367	1992	c92eu9	1992 Medium European (100780/100880 EU-I (DK/N/S/SF))	1992	29
375	2000	c00fi1	2000 Large Finnish (432.2640-FIN)	2000	115
369	1994	m94ca	1994 Mini Canadian (996918-CA)	1994	4.6
344	1969 / Samsonite	c69us	1969 Large US Samsonite (3369-U.S.)	1969	13
366	1991	c91fi2	1991 Large Finnish (Swedish language) (921640-SF(S))	1991	98
377	2001	c01fi	2001 Large Finnish (432.8625-SF)	2001	130
647	2009	c09dk2	2009 Large Danish July - December (456.8087-DK)	2009	113
647	2009	c09sah4	2009 Shop at Home - Fall (U-5141)	2009	98.2
353	1978	c78ca	1978 Large Canadian	1978	18.7
349	1974 / Minitalia	c74itmi	1974 Medium Italian Minitalia - January Edition (97806)	1974	13
346	1971 / Minitalia	c71itmi	1971 Medium Italian Minitalia (97255)	1971	9.7
348	1973	c73us	1973 Medium US (97800-US)	1973	9.9
647	2009	c09sah4uk	2009 Shop at Home - Autumn UK	2009	88
647	2009	c09cn2	2009 Large Chinese 2nd Edition	2009	?
352	1977	c77fr	1977 Large French Pour les Experts LEGO 57 (98761-F)	1977	31.8
349	1974	c74eu2	1974 Large European (97820-EU-tysk)	1974	25.1
377	2001 / Creator	m01jacre	2001 Mini Creator Japanese (4329083)	2001	4
377	2001 / Castle / Knights Kingdom I	m01jacas	2001 Mini Knights' Kingdom Japanese (4322831)	2001	?
367	1992	m92elec	1992 Mini Electric, Light and Sound (120448)	1992	5.9
372	1997 / Aquazone	m97euaq	1997 Mini Aquazone (4108488-EU/LO)	1997	4.5
342	1967	c67it	1967 Large Italian (3240-it)	1967	13.5
350	1975	c75ch	1975 Large Swiss (98200-Schw)	1975	26.9
349	1974	c74ch	1974 Large Swiss (97820-Schw)	1974	25.8
349	1974	m74us	1974 Mini US (97805-US)	1974	3.3
345	1970	c70it	1970 Large Italian (3451-It)	1970	13.5
343	1968	c68it	1968 Large Italian (3251-It)	1968	13.2
647	2009	c09uk1	2009 Large UK (456.8116-UK, 456.8117-UK)	2009	69
647	2009	c09sah5	2009 Shop at Home - Holiday (U-5583)	2009	78.4
350	1975	m75uk	1975 Mini UK (98180-Eng)	1975	3.4
345	1970	c70it2	1970 Medium Italian (3460-It)	1970	?
647	2009	c09ch1	2009 Large Swiss January - June (455.2534-CH/DE)	2009	133
601	2008	c08ch3	2008 Large Swiss August - December (454.2045-CH/DE)	2008	121
601	2008	c08ch2	2008 Large Swiss January - July (453.0482-CHDE)	2008	?
581	2007	c07ch1	2007 Large Swiss (451.5818-CHDE)	2007	?
565	2006	c06ch1	2006 Large Swiss (449.9719-CH/DE)	2006	114.6
565	2006	c06ch2	2006 Large Swiss (429.9773-CH/DE)	2006	115
544	2005	c05ch2	2005 Large Swiss August - December (428.9965-CH/DE)	2005	?
515	2004	c04ch2	2004 Large Swiss (424.4308-CH/DE)	2004	?
352	1977	c77it	1977 Large Italian 37 (98.760-I)	1977	26.3
558	1958	c58it	1958 Italian	1958	3.4
647	2009	c09nl2	2009 Large Dutch June - December (456.8091-NL)	2009	118
371	1996	c96ch	1996 Large Swiss (924.714-CH.D)	1996	98
370	1995	c95ch	1995 Large Swiss (923.963-CH.D)	1995	115
369	1994	c94ch	1994 Large Swiss (923.321-CH.D)	1994	106
368	1993	c93ch	1993 Large Swiss (922710-CH)	1993	92
366	1991	c91ch	1991 Large Swiss (921640-CH)	1991	92
362	1987	c87ch	1987 Large Swiss (920311-CH)	1987	68
361	1986	c86ch	1986 Large Swiss (2000200-CH)	1986	67
359	1984	c84ch	1984 Large Swiss (93900-CH)	1984	68
358	1983	c83ch	1983 Large Swiss (93500-CH)	1983	68
357	1982	c82ch2	1982 Medium Swiss (93.300-CH)	1982	51
359	1984	c84ch2	1984 Medium Swiss (94000-CH (ty./fr.))	1984	22
351	1976 / DUPLO	c76us3	1976 Medium PreSchool (Duplo) (98480-USA)	1976	5.3
346	1971	c71dk	1971 Large Danish Foldout (97220-Da)	1971	12.2
601	2008	c08be1	2008 Large Belgian January - May (453.0501-NL/B)	2008	106
581	2007	c07be1	2007 Large Belgian January - May (451.2180-FR/B)	2007	103
565	2006	c06be2	2006 Large Belgian January - August (429.9792-NL/B)	2006	114
491	2003	c03blx1	2003 Large Benelux January - July (420.6634-BLX.NL)	2003	143
378	2002	c02blx1	2002 Large Benelux January - July (417.4550-BLX.NL/B)	2002	108
491	2003	c03blx3	2003 Large Benelux August - December (422.6385-BLX.NL)	2003	151
371	1996	c96be	1996 Large Belgian (924.714-B)	1996	85
363	1988 / Educational & Dacta	c88usdac	1988 Large US Dacta NO LIMITS LEGO TC logo	1988	36
375	2000 / Train	m00tr	2000 Mini Train (4130239/4130206)	2000	5
378	2002 / Explore	c02blx2exp	2002 Large Benelux Explore June - December (419.0390-BLX.NL)	2002	39
375	2000 / Sports / Soccer	c00nlfb	2000 Large Football / Soccer / Voetbal Dutch (432.4020-NL)	2000	6
370	1995	c95be	1995 Large Belgian (923.963-B)	1995	77
368	1993	c93be	1993 Large Belgian (922710-B)	1993	60
369	1994	c94be	1994 Large Belgian (923321-B)	1994	60
372	1997	c97blx1	1997 Large Benelux (925.375-BEN.fr)	1997	51
375	2000	c00blx2	2000 Large Benelux (432.5116-BE/Dutch)	2000	135
